session_name,Legislator,District,Role,Party,Residence,Gender,Desk Number,Profession,Notes,session_year,regular
1957 Special Session,"Crepeau, Joseph S.",14,NA,D,"Cottage Grove, Lane",Male,41,NA,NA,1957,FALSE
1957 Special Session,"Johnson, V. Edwin",14,NA,R,"Eugene, Lane",Male,50,NA,NA,1957,FALSE
1957 Special Session,"Skelton, Keith D.",14,NA,D,"Eugene, Lane",Male,4,NA,NA,1957,FALSE
1957 Special Session,"Stadler, Glen M.",14,NA,D,"Eugene, Lane",Male,35,NA,NA,1957,FALSE
1957 Special Session,"Flegel, Al",15,NA,D,"Roseburg, Douglas",Male,1,NA,NA,1957,FALSE
1957 Special Session,"Kelsay, W. O.",15,NA,D,"Roseburg, Douglas",Male,46,NA,NA,1957,FALSE
1957 Special Session,"Barton, Clarence",16,NA,D,"Coquille, Coos",Male,58,NA,NA,1957,FALSE
1957 Special Session,"Back, Carl",17,NA,D,"Port Orford, Coos, Curry",Male,32,NA,NA,1957,FALSE
1957 Special Session,"Bristol, Fayette I.",18,NA,R,"Grants Pass, Josephine",Male,9,NA,NA,1957,FALSE
1957 Special Session,"Duncan, Robert B.",19,NA,D,"Medford, Jackson",Male,19,NA,NA,1957,FALSE
1957 Special Session,"Littrell, E. A.",19,NA,R,"Medford, Jackson",Male,8,NA,NA,1957,FALSE
1957 Special Session,"Annala, George J.",20,NA,D,"Hood River, Hood River",Male,7,NA,NA,1957,FALSE
1957 Special Session,"Musa, Katherine",21,NA,D,"The Dalles, Wasco",Female,34,NA,NA,1957,FALSE
1957 Special Session,"Tom, Charles Allen",22,NA,R,"Rufus, Gilliam, Morrow, Sherman, Wheeler",Male,27,NA,NA,1957,FALSE
1957 Special Session,"Goad, R. E.",23,NA,D,"Pendleton, Umatilla",Male,22,NA,NA,1957,FALSE
1957 Special Session,"Hansell, M. Stafford",23,NA,R,"Athena, Umatilla",Male,29,NA,NA,1957,FALSE
1957 Special Session,"Wells, Harry L.",24,NA,D,"LaGrande, Union, Wallowa",Male,15,NA,NA,1957,FALSE
1957 Special Session,"Evick, Ben",25,NA,D,"Madras, Crook, Jefferson",Male,36,NA,NA,1957,FALSE
1957 Special Session,"Haight, Clinton P., Jr.",26,NA,D,"Baker, Baker",Male,23,NA,NA,1957,FALSE
1957 Special Session,"Grubb, Ole W.",27,NA,D,"Bend, Deschutes",Male,52,NA,NA,1957,FALSE
1957 Special Session,"Cady, Verne N.",28,NA,D,"Burns, Grant, Harney, Lake",Male,44,NA,NA,1957,FALSE
1957 Special Session,"Stunz, Emil A.",29,NA,D,"Nyssa, Malheur",Male,10,NA,NA,1957,FALSE
1957 Special Session,"Kerbow, John L.",30,NA,D,"Klamath Falls, Klamath",Male,28,NA,NA,1957,FALSE
1957 Special Session,"Yancey, Carl",30,NA,D,"Klamath Falls, Klamath",Male,37,NA,NA,1957,FALSE
1957 Session,"Holmstrom, William H.",1,NA,D,"Gearhart, Clatsop",Male,47,NA,NA,1957,TRUE
1957 Session,"Turner, Wayne",2,NA,D,"St. Helens, Columbia",Male,39,NA,Wayne Turner was appointed to fill the vacancy of Robert Klemsen who resigned.,1957,TRUE
1957 Session,"Elliott, Harry C.",3,NA,R,"Tillamook, Tillamook",Male,26,NA,NA,1957,TRUE
1957 Session,"Davis, Leon S.",4,NA,R,"Hillsboro, Washington",Male,18,NA,NA,1957,TRUE
1957 Session,"Mosser, John D.",4,NA,R,"Portland, Washington",Male,16,NA,NA,1957,TRUE
1957 Session,"Layman, George",5,NA,R,"Newberg, Yamhill",Male,5,NA,NA,1957,TRUE
1957 Session,"Ireland, Arthur P.",6,NA,R,"Forest Grove, Washington, Yamhill",Male,12,NA,NA,1957,TRUE
1957 Session,"Benedict, Ed",7,NA,D,"Portland, Multnomah",Male,17,NA,NA,1957,TRUE
1957 Session,"Bennett, Robert A.",7,NA,R,"Portland, Multnomah",Male,13,NA,NA,1957,TRUE
1957 Session,"Cook, Vernon",7,NA,D,"Gresham, Multnomah",Male,48,NA,NA,1957,TRUE
1957 Session,"Dooley, Pat",7,Speaker,D,"Portland, Multnomah",Male,6,NA,NA,1957,TRUE
1957 Session,"Dooley, Ray",7,NA,D,"Portland, Multnomah",Male,60,NA,NA,1957,TRUE
1957 Session,"Field, Shirley",7,NA,R,"Portland, Multnomah",Female,21,NA,NA,1957,TRUE
1957 Session,"Goss, John D.",7,NA,R,"Portland, Multnomah",Male,2,NA,NA,1957,TRUE
1957 Session,"Grenfell, William. A., Jr.",7,NA,D,"Portland, Multnomah",Male,31,NA,NA,1957,TRUE
1957 Session,"Howard, Norman R.",7,NA,D,"Portland, Multnomah",Male,20,NA,NA,1957,TRUE
1957 Session,"Killam, Graham",7,NA,R,"Portland, Multnomah",Male,56,NA,NA,1957,TRUE
1957 Session,"Lent, Berkeley",7,NA,D,"Portland, Multnomah",Male,11,NA,NA,1957,TRUE
1957 Session,"Meek, Fred",7,NA,R,"Portland, Multnomah",Male,38,NA,NA,1957,TRUE
1957 Session,"Peck, Grace Olivier",7,NA,D,"Portland, Multnomah",Female,55,NA,NA,1957,TRUE
1957 Session,"Schedeen, R. E.",7,NA,D,"Gresham, Multnomah",Male,53,NA,NA,1957,TRUE
1957 Session,"Wilderman, Sam",7,NA,R,"Portland, Multnomah",Male,45,NA,NA,1957,TRUE
1957 Session,"Willner, Don",7,NA,D,"Portland, Multnomah",Male,24,NA,NA,1957,TRUE
1957 Session,"Chindgren, Herman H.",8,NA,R,"Molalla, Clackamas",Male,51,NA,NA,1957,TRUE
1957 Session,"Groener, Richard E.",8,NA,D,"Milwaukie, Clackamas",Male,42,NA,NA,1957,TRUE
1957 Session,"Hand, Beulah",8,NA,D,"Milwaukie, Clackamas",Female,14,NA,NA,1957,TRUE
1957 Session,"McClellan, Thomas R.",9,NA,D,"Neotsu, Lincoln",Male,49,NA,NA,1957,TRUE
1957 Session,"Rogers, Joe",10,NA,D,"Independence, Polk",Male,3,NA,NA,1957,TRUE
1957 Session,"Giesy, Wayne R.",11,NA,R,"Monroe, Benton",Male,59,NA,NA,1957,TRUE
1957 Session,"Ahrens, Eddie",12,NA,R,"Turner, Marion",Male,30,NA,NA,1957,TRUE
1957 Session,"Elfstrom, Robert L.",12,NA,R,"Salem, Marion",Male,43,NA,NA,1957,TRUE
1957 Session,"Hunt, Winton J.",12,NA,R,"Woodburn, Marion",Male,33,NA,NA,1957,TRUE
1957 Session,"Jonas, Guy",12,NA,D,"Salem, Marion",Male,40,NA,NA,1957,TRUE
1957 Session,"Fitzwater, Roy",13,NA,D,"Lebanon, Linn",Male,25,NA,NA,1957,TRUE
1957 Session,"Savage, Jess W.",13,NA,R,"Albany, Linn",Male,57,NA,NA,1957,TRUE
1957 Session,"Cone, Edwin E.",14,NA,R,"Eugene, Lane",Male,54,NA,NA,1957,TRUE
1957 Session,"Crepeau, Joseph S.",14,NA,D,"Cottage Grove, Lane",Male,41,NA,NA,1957,TRUE
1957 Session,"Johnson, V. Edwin",14,NA,R,"Eugene, Lane",Male,50,NA,NA,1957,TRUE
1957 Session,"Skelton, Keith D.",14,NA,D,"Eugene, Lane",Male,4,NA,NA,1957,TRUE
1957 Session,"Stadler, Glen M.",14,NA,D,"Eugene, Lane",Male,35,NA,NA,1957,TRUE
1957 Session,"Flegel, Al",15,NA,D,"Roseburg, Douglas",Male,1,NA,NA,1957,TRUE
1957 Session,"Kelsay, W. O.",15,NA,D,"Roseburg, Douglas",Male,46,NA,NA,1957,TRUE
1957 Session,"Barton, Clarence",16,NA,D,"Coquille, Coos",Male,58,NA,NA,1957,TRUE
1957 Session,"Back, Carl",17,NA,D,"Port Orford, Coos, Curry",Male,32,NA,NA,1957,TRUE
1957 Session,"Bristol, Fayette I.",18,NA,R,"Grants Pass, Josephine",Male,9,NA,NA,1957,TRUE
1957 Session,"Duncan, Robert B.",19,NA,D,"Medford, Jackson",Male,19,NA,NA,1957,TRUE
1957 Session,"Littrell, E. A.",19,NA,R,"Medford, Jackson",Male,8,NA,NA,1957,TRUE
1957 Session,"Annala, George J.",20,NA,D,"Hood River, Hood River",Male,7,NA,NA,1957,TRUE
1957 Session,"Musa, Katherine",21,NA,D,"The Dalles, Wasco",Female,34,NA,NA,1957,TRUE
1957 Session,"Tom, Charles Allen",22,NA,R,"Rufus, Gilliam, Morrow, Sherman, Wheeler",Male,27,NA,NA,1957,TRUE
1957 Session,"Goad, R. E.",23,NA,D,"Pendleton, Umatilla",Male,22,NA,NA,1957,TRUE
1957 Session,"Hansell, M. Stafford",23,NA,R,"Athena, Umatilla",Male,29,NA,Stafford M. Hansell was appointed to fill the vacancy of Irvin Mann who passed away while in office.,1957,TRUE
1957 Session,"Wells, Harry L.",24,NA,D,"LaGrande, Union, Wallowa",Male,15,NA,NA,1957,TRUE
1957 Session,"Evick, Ben",25,NA,D,"Madras, Crook, Jefferson",Male,36,NA,NA,1957,TRUE
1957 Session,"Haight, Clinton P., Jr.",26,NA,D,"Baker, Baker",Male,23,NA,NA,1957,TRUE
1957 Session,"Grubb, Ole W.",27,NA,D,"Bend, Deschutes",Male,52,NA,NA,1957,TRUE
1957 Session,"Cady, Verne N.",28,NA,D,"Burns, Grant, Harney, Lake",Male,44,NA,NA,1957,TRUE
1957 Session,"Stunz, Emil A.",29,NA,D,"Nyssa, Malheur",Male,10,NA,NA,1957,TRUE
1957 Session,"Kerbow, John L.",30,NA,D,"Klamath Falls, Klamath",Male,28,NA,NA,1957,TRUE
1957 Session,"Yancey, Carl",30,NA,D,"Klamath Falls, Klamath",Male,37,NA,NA,1957,TRUE
1959 Session,"Holmstrom, William H.",1,NA,D,"Gearhart, Clatsop",Male,47,NA,NA,1959,TRUE
1959 Session,"Turner, Wayne",2,NA,D,"St. Helens, Columbia",Male,39,NA,NA,1959,TRUE
1959 Session,"Elliott, Harry C.",3,NA,R,"Tillamook, Tillamook",Male,26,NA,NA,1959,TRUE
1959 Session,"Atiyeh, Victor G.",4,NA,R,"Portland, Washington",Male,9,NA,NA,1959,TRUE
1959 Session,"Davis, Leon S.",4,NA,R,"Hillsboro, Washington",Male,18,NA,NA,1959,TRUE
1959 Session,"Layman, George",5,NA,R,"Newberg, Yamhill",Male,5,NA,NA,1959,TRUE
1959 Session,"Anderson, Gust",7,NA,R,"Portland, Multnomah",Male,29,NA,NA,1959,TRUE
1959 Session,"Benedict, Edwin E.",7,NA,D,"Portland, Multnomah",Male,15,NA,NA,1959,TRUE
1959 Session,"Bradley, Bill",7,NA,D,"Gresham, Multnomah",Male,35,NA,NA,1959,TRUE
1959 Session,"Christopher, Harold B.",7,NA,D,"Portland, Multnomah",Male,53,NA,NA,1959,TRUE
1959 Session,"Cook, Vernon",7,NA,D,"Troutdale, Multnomah",Male,56,NA,NA,1959,TRUE
1959 Session,"Dooley, Ray",7,NA,D,"Portland, Multnomah",Male,60,NA,NA,1959,TRUE
1959 Session,"Field, Shirley",7,NA,R,"Portland, Multnomah",Female,27,NA,NA,1959,TRUE
1959 Session,"Gallagher, William. J.",7,NA,R,"Portland, Multnomah",Male,42,NA,NA,1959,TRUE
1959 Session,"Goss, John D.",7,NA,R,"Portland, Multnomah",Male,2,NA,NA,1959,TRUE
1959 Session,"Howard, Norman R.",7,NA,D,"Portland, Multnomah",Male,41,NA,NA,1959,TRUE
1959 Session,"Lonergan, Pat",7,NA,R,"Portland, Multnomah",Male,21,NA,NA,1959,TRUE
1959 Session,"Meek, Fred",7,NA,R,"Portland, Multnomah",Male,38,NA,NA,1959,TRUE
1959 Session,"Peck, Grace Olivier",7,NA,D,"Portland, Multnomah",Female,55,NA,NA,1959,TRUE
1959 Session,"Van Hoomissen, George",7,NA,D,"Portland, Multnomah",Male,52,NA,NA,1959,TRUE
1959 Session,"Whelan, Edward J.",7,NA,D,"Portland, Multnomah",Male,59,NA,NA,1959,TRUE
1959 Session,"Wilderman, Sam",7,NA,R,"Portland, Multnomah",Male,45,NA,NA,1959,TRUE
1959 Session,"Hand, Beulah J.",8,NA,D,"Milwaukie, Clackamas",Female,14,NA,NA,1959,TRUE
1959 Session,"Monaghan, Tom",8,NA,D,"Milwaukie, Clackamas",Male,31,NA,NA,1959,TRUE
1959 Session,"Orr, Juanita N.",8,NA,D,"Lake Grove, Clackamas",Female,1,NA,NA,1959,TRUE
1959 Session,"McClellan, Thomas R.",9,NA,D,"Neotsu, Lincoln",Male,49,NA,NA,1959,TRUE
1959 Session,"Rogers, Joe",10,NA,R,"Independence, Polk",Male,3,NA,NA,1959,TRUE
1959 Session,"Hoyt, C. R.",11,NA,R,"Corvallis, Benton",Male,54,NA,NA,1959,TRUE
1959 Session,"Chadwick, William W.",12,NA,R,"Salem, Marion",Male,22,NA,NA,1959,TRUE
1959 Session,"Elfstrom, Robert L.",12,Minority Leader,R,"Salem, Marion",Male,43,NA,NA,1959,TRUE
1959 Session,"Heider, Douglas E.",12,NA,R,"Salem, Marion",Male,20,NA,NA,1959,TRUE
1959 Session,"Hunt, Winton",12,NA,R,"Woodburn, Marion",Male,33,NA,NA,1959,TRUE
1959 Session,"Fitzwater, Roy",13,NA,D,"Lebanon, Linn",Male,19,NA,NA,1959,TRUE
1959 Session,"Kirkpatrick, Nancy",13,NA,D,"Lebanon, Linn",Female,24,NA,NA,1959,TRUE
1959 Session,"Fisher, Carlton O.",14,NA,R,"Eugene, Lane",Male,50,NA,NA,1959,TRUE
1959 Session,"Hill, Earl Hanford",14,NA,R,"Cushman, Lane",Male,25,NA,NA,1959,TRUE
1959 Session,"Montgomery, F. F. (Monte)",14,NA,R,"Eugene, Lane",Male,30,NA,NA,1959,TRUE
1959 Session,"Shaw, Wickes",14,NA,D,"Eugene, Lane",Female,51,NA,NA,1959,TRUE
1959 Session,"Skelton, Keith D.",14,NA,D,"Eugene, Lane",Male,4,NA,NA,1959,TRUE
1959 Session,"Flegel, Al",15,NA,D,"Roseburg, Douglas",Male,17,NA,NA,1959,TRUE
1959 Session,"Kelsay, W. O.",15,NA,D,"Roseburg, Douglas",Male,46,NA,NA,1959,TRUE
1959 Session,"Barton, Clarence",16,NA,D,"Coquille, Coos",Male,58,NA,NA,1959,TRUE
1959 Session,"Ireland, Arthur P.",16,NA,R,"Forest Grove, Washington, Yamhill",Male,12,NA,NA,1959,TRUE
1959 Session,"Back, Carl",17,NA,D,"Port Orford, Coos, Curry",Male,32,NA,NA,1959,TRUE
1959 Session,"Bristol, Fayette I.",18,NA,R,"Grants Pass, Josephine",Male,8,NA,NA,1959,TRUE
1959 Session,"Duncan, Robert B.",19,Speaker,D,"Medford, Jackson",Male,6,NA,NA,1959,TRUE
1959 Session,"Nye, Evelyn",19,NA,R,"Medford, Jackson",Female,57,NA,NA,1959,TRUE
1959 Session,"Annala, George J.",20,NA,D,"Hood River, Hood River",Male,7,NA,NA,1959,TRUE
1959 Session,"Musa, Katherine",21,NA,D,"The Dalles, Wasco",Female,34,NA,NA,1959,TRUE
1959 Session,"Weatherford, Frank M.",22,NA,D,"Olex, Gilliam, Morrow, Sherman, Wheeler",Male,48,NA,NA,1959,TRUE
1959 Session,"Hansell, Stafford",23,NA,R,"Athena, Umatilla",Male,10,NA,NA,1959,TRUE
1959 Session,"Raymond, Raphael R.",23,NA,R,"Helix, Umatilla",Male,13,NA,NA,1959,TRUE
1959 Session,"McKinnis, Don",24,NA,D,"Summerville, Union, Wallowa",Male,16,NA,NA,1959,TRUE
1959 Session,"Evick, Ben",25,NA,D,"Madras, Crook, Jefferson",Male,36,NA,NA,1959,TRUE
1959 Session,"Haight, Clinton P.",25,NA,D,"Baker, Baker",Male,23,NA,NA,1959,TRUE
1959 Session,"Metke, J. Pat",27,NA,R,"Bend, Deschutes",Male,40,NA,NA,1959,TRUE
1959 Session,"Cady, Verne N.",28,NA,D,"Burns, Harney",Male,44,NA,NA,1959,TRUE
1959 Session,"Oakes, Ed",29,NA,R,"Ontario, Malheur",Male,11,NA,NA,1959,TRUE
1959 Session,"Kerbow, John L.",30,NA,D,"Klamath Falls, Klamath",Male,28,NA,NA,1959,TRUE
1959 Session,"Yancey, Carl E.",30,NA,D,"Klamath Falls, Klamath",Male,37,NA,NA,1959,TRUE
1961 Session,"Holmstrom, William H.",1,NA,D,"Gearhart, Clatsop",Male,47,NA,NA,1961,TRUE
1961 Session,"Turner, Wayne",2,NA,D,"St. Helens, Columbia",Male,39,NA,NA,1961,TRUE
1961 Session,"Elliott, Harry C.",3,NA,R,"Tillamook, Tillamook",Male,26,NA,NA,1961,TRUE
1961 Session,"Atiyeh, Victor G.",4,NA,R,"Portland, Washington",Male,2,NA,NA,1961,TRUE
1961 Session,"Davis, Leon S.",4,NA,R,"Hillsboro, Washington",Male,18,NA,NA,1961,TRUE
1961 Session,"Layman, George",5,NA,R,"Newberg, Yamhill",Male,4,NA,NA,1961,TRUE
1961 Session,"Ireland, Arthur P.",6,NA,R,"Forest Grove, Washington, Yamhill",Male,12,NA,NA,1961,TRUE
1961 Session,"Anderson, Gust",7,NA,R,"Portland, Multnomah",Male,28,NA,NA,1961,TRUE
1961 Session,"Benedict, Ed",7,NA,D,"Portland, Multnomah",Male,15,NA,NA,1961,TRUE
1961 Session,"Bradley, Bill",7,NA,D,"Gresham, Multnomah",Male,35,NA,NA,1961,TRUE
1961 Session,"Chappel, Bob",7,NA,R,"Portland, Multnomah",Male,45,NA,NA,1961,TRUE
1961 Session,"Chuinard, E. G. (Fritzi)",7,NA,R,"Portland, Multnomah",Female,17,NA,NA,1961,TRUE
1961 Session,"Dooley, Ray",7,NA,D,"Portland, Multnomah",Male,60,NA,NA,1961,TRUE
1961 Session,"Gallagher, William. J.",7,NA,R,"Portland, Multnomah",Male,42,NA,NA,1961,TRUE
1961 Session,"Gordon, Mel",7,NA,R,"Portland, Multnomah",Male,37,NA,NA,1961,TRUE
1961 Session,"Howard, Norman R.",7,NA,D,"Portland, Multnomah",Male,41,NA,NA,1961,TRUE
1961 Session,"Lang, Philip D.",7,NA,D,"Portland, Multnomah",Male,25,NA,NA,1961,TRUE
1961 Session,"Maher, Ken",7,NA,R,"Portland, Multnomah",Male,22,NA,NA,1961,TRUE
1961 Session,"Morgan, Ross",7,NA,D,"Gresham, Multnomah",Male,52,NA,NA,1961,TRUE
1961 Session,"Peck, Grace Olivier",7,NA,D,"Portland, Multnomah",Female,55,NA,NA,1961,TRUE
1961 Session,"Van Hoomissen, George",7,NA,D,"Portland, Multnomah",Male,27,NA,NA,1961,TRUE
1961 Session,"Whelan, Edward J.",7,NA,D,"Portland, Multnomah",Male,59,NA,NA,1961,TRUE
1961 Session,"Wilderman, Sam",7,NA,R,"Portland, Multnomah",Male,53,NA,NA,1961,TRUE
1961 Session,"Hand, Beulah, J.",8,NA,D,"Milwaukie, Clackamas",Female,14,NA,NA,1961,TRUE
1961 Session,"Monaghan, Tom",8,NA,D,"Milwaukie, Clackamas",Male,31,NA,NA,1961,TRUE
1961 Session,"Orr, Juanita N.",8,NA,D,"Lake Grove, Clackamas",Female,1,NA,NA,1961,TRUE
1961 Session,"McClellan, Thomas R.",9,NA,D,"Neotsu, Lincoln",Male,49,NA,NA,1961,TRUE
1961 Session,"Rogers, Joe",10,NA,R,"Independence, Polk",Male,3,NA,NA,1961,TRUE
1961 Session,"Hoyt, C. R.",11,NA,R,"Corvallis, Benton",Male,54,NA,NA,1961,TRUE
1961 Session,"Bateson, Cornelius C.",12,NA,D,"Salem, Marion",Male,9,NA,NA,1961,TRUE
1961 Session,"Elfstrom, Robert L.",12,NA,R,"Salem, Marion",Male,43,NA,NA,1961,TRUE
1961 Session,"Heider, Douglas E.",12,NA,R,"Salem, Marion",Male,19,NA,NA,1961,TRUE
1961 Session,"Hunt, Winton",12,NA,R,"Woodburn, Marion",Male,33,NA,NA,1961,TRUE
1961 Session,"Gwinn, William F.",13,NA,R,"Albany, Linn",Male,56,NA,NA,1961,TRUE
1961 Session,"Kirkpatrick, Nancy",13,NA,D,"Lebanon, Linn",Female,24,NA,NA,1961,TRUE
1961 Session,"Elder, Edward W.",14,NA,R,"Eugene, Lane",Male,11,NA,NA,1961,TRUE
1961 Session,"Eymann, Richard",14,NA,D,"Mohawk, Lane",Male,51,NA,NA,1961,TRUE
1961 Session,"Fadeley, Edward N.",14,NA,D,"Eugene, Lane",Male,40,NA,NA,1961,TRUE
1961 Session,"Fisher, Carlton O.",14,NA,R,"Eugene, Lane",Male,50,NA,NA,1961,TRUE
1961 Session,"Montgomery, F. F. (Monte)",14,Minority Leader,R,"Eugene, Lane",Male,30,NA,NA,1961,TRUE
1961 Session,"Kelsay, W. O.",15,NA,D,"Roseburg, Douglas",Male,46,NA,NA,1961,TRUE
1961 Session,"Leiken, Sidney",15,NA,D,"Roseburg, Douglas",Male,38,NA,NA,1961,TRUE
1961 Session,"Barton, Clarence",16,NA,D,"Coquille, Coos",Male,58,NA,NA,1961,TRUE
1961 Session,"Back, Carl",17,NA,D,"Port Orford, Coos, Curry",Male,32,NA,NA,1961,TRUE
1961 Session,"Bazett, Sidney",18,NA,R,"Grants Pass, Josephine",Male,6,NA,NA,1961,TRUE
1961 Session,"Dellenback, John R.",19,NA,R,"Medford, Jackson",Male,8,NA,NA,1961,TRUE
1961 Session,"Duncan, Robert B.",19,Speaker,D,"Medford, Jackson",Male,5,NA,NA,1961,TRUE
1961 Session,"Annala, George J.",20,NA,D,"Hood River, Hood River",Male,7,NA,NA,1961,TRUE
1961 Session,"Musa, Katherine",21,NA,D,"The Dalles, Wasco",Female,34,NA,NA,1961,TRUE
1961 Session,"Weatherford, Frank M.",22,NA,D,"Olex, Gilliam, Morrow, Sherman, Wheeler",Male,57,NA,NA,1961,TRUE
1961 Session,"Hansell, Stafford",23,NA,R,"Hermiston, Umatilla",Male,10,NA,NA,1961,TRUE
1961 Session,"Raymond, Raphael R.",23,NA,R,"Helix, Umatilla",Male,13,NA,NA,1961,TRUE
1961 Session,"McKinnis, Don",24,NA,D,"Summerville, Wallowa",Male,16,NA,NA,1961,TRUE
1961 Session,"Evick, Ben",25,NA,D,"Madras, Crook, Jefferson",Male,36,NA,NA,1961,TRUE
1961 Session,"Haight, Clinton P.",26,NA,D,"Baker, Baker",Male,23,NA,NA,1961,TRUE
1961 Session,"Cannon, Kessler",27,NA,R,"Bend, Deschutes",Male,21,NA,NA,1961,TRUE
1961 Session,"Smith, Robert F.",28,NA,R,"Burns, Grant, Harney, Lake",Male,20,NA,NA,1961,TRUE
1961 Session,"Stunz, Emil A.",29,NA,D,"Nyssa, Malheur",Male,44,NA,NA,1961,TRUE
1961 Session,"Flitcraft, George C.",30,NA,R,"Klamath Falls, Klamath",Male,48,NA,NA,1961,TRUE
1961 Session,"Howe, Carrol",30,NA,R,"Klamath Falls, Klamath",Male,29,NA,NA,1961,TRUE
1963 Special Session,"Holmstrom, William H.",1,NA,D,"Gearhart, Clatsop",Male,47,NA,NA,1963,FALSE
1963 Special Session,"Turner, Wayne",2,NA,D,"St. Helens, Columbia",Male,39,NA,NA,1963,FALSE
1963 Special Session,"Ridderbusch, Edward F.",3,NA,D,"Tillamook, Tillamook",Male,45,NA,NA,1963,FALSE
1963 Special Session,"Atiyeh, Victor",4,NA,R,"Portland, Washington",Male,7,NA,NA,1963,FALSE
1963 Special Session,"Jones, Robert E.",4,NA,R,"Portland, Washington",Male,18,NA,Robert E. Jones resigned and Hugh McGilvra was appointed to fill the vacancy.,1963,FALSE
1963 Special Session,"McGilvra, Hugh",4,NA,R,"Forest Grove, Washington",Male,18,NA,Hugh McGilvra was appointed to fill the vacancy of Robert E. Jones who resigned.,1963,FALSE
1963 Special Session,"Mosser, John D.",4,NA,R,"Portland, Washington",Male,36,NA,NA,1963,FALSE
1963 Special Session,"Hagan, Merrill C.",5,NA,R,"McMinnville, Yamhill",Male,53,NA,NA,1963,FALSE
1963 Special Session,"Bennett, J. E. (Jake)",6,NA,D,"Portland, Multnomah",Male,22,NA,NA,1963,FALSE
1963 Special Session,"Chuinard, E. G. (Fritzi)",6,NA,R,"Portland, Multnomah",Female,17,NA,NA,1963,FALSE
1963 Special Session,"Dooley, Ray",6,NA,D,"Portland, Multnomah",Male,60,NA,NA,1963,FALSE
1963 Special Session,"Field, Shirley A.",6,NA,R,"Portland, Multnomah",Female,27,NA,NA,1963,FALSE
1963 Special Session,"Gallagher, William. J.",6,NA,R,"Portland, Multnomah",Male,42,NA,NA,1963,FALSE
1963 Special Session,"Howard, Norman",6,NA,D,"Portland, Multnomah",Male,41,NA,NA,1963,FALSE
1963 Special Session,"Lang, Philip D.",6,NA,D,"Portland, Multnomah",Male,NA,NA,NA,1963,FALSE
1963 Special Session,"Lent, Berkeley",6,NA,D,"Portland, Multnomah",Male,59,NA,NA,1963,FALSE
1963 Special Session,"Maher, Ken",6,NA,R,"Portland, Multnomah",Male,28,NA,NA,1963,FALSE
1963 Special Session,"McBain, Donald L.",6,NA,D,"Gresham, Multnomah",Male,25,NA,NA,1963,FALSE
1963 Special Session,"Meek, Fred",6,NA,R,"Portland, Multnomah",Male,35,NA,NA,1963,FALSE
1963 Special Session,"Morgan, Ross",6,NA,D,"Gresham, Multnomah",Male,43,NA,NA,1963,FALSE
1963 Special Session,"Packwood, Robert W.",6,NA,R,"Portland, Multnomah",Male,32,NA,NA,1963,FALSE
1963 Special Session,"Peck, Grace Olivier",6,NA,D,"Portland, Multnomah",Female,55,NA,NA,1963,FALSE
1963 Special Session,"Whelan, Edward J.",6,NA,D,"Portland, Multnomah",Male,57,NA,NA,1963,FALSE
1963 Special Session,"Willits, Howard D.",6,NA,D,"Portland, Multnomah",Male,37,NA,NA,1963,FALSE
1963 Special Session,"Dickinson, Robert P.",7,NA,R,"Lake Oswego, Clackamas",Male,44,NA,NA,1963,FALSE
1963 Special Session,"Hand, Beulah",7,NA,D,"Milwaukie, Clackamas",Female,19,NA,NA,1963,FALSE
1963 Special Session,"McClure, Elmer",7,NA,D,"Milwaukie, Clackamas",Male,11,NA,NA,1963,FALSE
1963 Special Session,"Orr, Juanita N.",7,NA,D,"Lake Grove, Clackamas",Female,1,NA,NA,1963,FALSE
1963 Special Session,"Ouderkirk, W. (Stan)",8,NA,R,"Newport, Lincoln",Male,20,NA,NA,1963,FALSE
1963 Special Session,"Rogers, Joe",9,NA,R,"Independence, Polk",Male,3,NA,NA,1963,FALSE
1963 Special Session,"Hoyt, C. R.",10,NA,R,"Corvallis, Benton",Male,54,NA,NA,1963,FALSE
1963 Special Session,"Bateson, Cornelius C.",11,NA,D,"Salem, Marion",Male,52,NA,NA,1963,FALSE
1963 Special Session,"Bonesteele, Russell F.",11,NA,R,"Salem, Marion",Male,9,NA,NA,1963,FALSE
1963 Special Session,"Crothers, Morris K.",11,NA,R,"Salem, Marion",Male,40,NA,NA,1963,FALSE
1963 Special Session,"Hunt, Winton J.",11,NA,R,"Woodburn, Marion",Male,33,NA,NA,1963,FALSE
1963 Special Session,"Detering, Gerald W.",12,NA,R,"Harrisburg, Linn",Male,34,NA,NA,1963,FALSE
1963 Special Session,"Kirkpatrick, Nancy",12,NA,D,"Lebanon, Linn",Female,24,NA,NA,1963,FALSE
1963 Special Session,"Elder, Edward W.",13,NA,R,"Eugene, Lane",Male,13,NA,NA,1963,FALSE
1963 Special Session,"Eymann, Richard",13,NA,D,"Marcola, Lane",Male,51,NA,NA,1963,FALSE
1963 Special Session,"Kennedy, Richard L.",13,NA,D,"Eugene, Lane",Male,49,NA,NA,1963,FALSE
1963 Special Session,"Montgomery, F. F. (Monte)",13,Minority Leader,R,"Eugene, Lane",Male,30,NA,NA,1963,FALSE
1963 Special Session,"Wilmont, Veola Peterson",13,NA,D,"Eugene, Lane",Female,12,NA,NA,1963,FALSE
1963 Special Session,"Hulett, Eugene G.",14,NA,D,"Eugene, Benton, Lane",Male,14,NA,NA,1963,FALSE
